"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"4543","Fetal Fibroblasts",TRUE,0.0275465240394319,47,81,7,0.0864197530864197,0.148936170212766,"HP:0025487","HP","Abnormality of bladder morphology",4322,9958
"4544","Fetal Fibroblasts",TRUE,0.0288327229459616,21,2,2,1,0.0952380952380952,"HP:0010444","HP","Pulmonary insufficiency",4322,6940
"4545","Fetal Fibroblasts",TRUE,0.0288608959129501,5,58,3,0.0517241379310345,0.6,"HP:0005072","HP","Hyperextensibility at wrists",4322,3465
"4546","Fetal Fibroblasts",TRUE,0.0292077619039287,203,5,4,0.8,0.0197044334975369,"HP:0001933","HP","Subcutaneous hemorrhage",4322,1412
"4547","Fetal Fibroblasts",TRUE,0.0313959187840121,51,76,7,0.0921052631578947,0.137254901960784,"HP:0003557","HP","Increased variability in muscle fiber diameter",4322,2566
"4548","Fetal Fibroblasts",TRUE,0.0318237912924271,1095,36,21,0.583333333333333,0.0191780821917808,"HP:0011025","HP","Abnormal cardiovascular system physiology",4322,7483
"4549","Fetal Fibroblasts",TRUE,0.0353250432924582,62,5,3,0.6,0.0483870967741935,"HP:0000444","HP","Convex nasal ridge",4322,336
"4550","Fetal Fibroblasts",TRUE,0.0362805408206967,13,64,4,0.0625,0.307692307692308,"HP:0003834","HP","Shoulder dislocation",4322,2714
"4551","Fetal Fibroblasts",TRUE,0.036699633393048,23,35,4,0.114285714285714,0.173913043478261,"HP:0002140","HP","Ischemic stroke",4322,1579
"4552","Fetal Fibroblasts",TRUE,0.036727287173961,215,5,4,0.8,0.0186046511627907,"HP:0100807","HP","Long fingers",4322,14342
"4553","Fetal Fibroblasts",TRUE,0.0370438162021475,8,36,3,0.0833333333333333,0.375,"HP:0009721","HP","Shagreen patch",4322,6261
"4554","Fetal Fibroblasts",TRUE,0.0370438162021475,8,36,3,0.0833333333333333,0.375,"HP:0100818","HP","Long thorax",4322,14352
"4555","Fetal Fibroblasts",TRUE,0.038449416394065,142,20,6,0.3,0.0422535211267606,"HP:0000098","HP","Tall stature",4322,88
"4556","Fetal Fibroblasts",TRUE,0.0417298335211628,222,5,4,0.8,0.018018018018018,"HP:0000023","HP","Inguinal hernia",4322,21
"4557","Fetal Fibroblasts",TRUE,0.042047346276368,76,118,10,0.0847457627118644,0.131578947368421,"HP:0002634","HP","Arteriosclerosis",4322,1915
"4558","Fetal Fibroblasts",TRUE,0.043264928193549,118,35,7,0.2,0.0593220338983051,"HP:0002170","HP","Intracranial hemorrhage",4322,1604
"4559","Fetal Fibroblasts",TRUE,0.043571025009974,171,43,9,0.209302325581395,0.0526315789473684,"HP:0010647","HP","Abnormal elasticity of skin",4322,7125
"4560","Fetal Fibroblasts",TRUE,0.0437914529507031,326,76,17,0.223684210526316,0.0521472392638037,"HP:0001373","HP","Joint dislocation",4322,1038
"4561","Fetal Fibroblasts",TRUE,0.0454983991246904,143,3,3,1,0.020979020979021,"HP:0030875","HP","Abnormality of pulmonary circulation",4322,10931
"4562","Fetal Fibroblasts",TRUE,0.0481918369239644,27,2,2,1,0.0740740740740741,"HP:0100323","HP","Juvenile aseptic necrosis",4322,13893
"4563","Fetal Fibroblasts",TRUE,0.0490775061770295,24,36,4,0.111111111111111,0.166666666666667,"HP:0001030","HP","Fragile skin",4322,807
"4564","Fetal Fibroblasts",TRUE,4.16509922827443e-08,592,81,22,0.271604938271605,0.0371621621621622,"HPA:0490693","HPA","smooth muscle; smooth muscle cells[High]",10719,383
"4565","Fetal Fibroblasts",TRUE,1.08134661911753e-09,200,281,30,0.106761565836299,0.15,"KEGG:04510","KEGG","Focal adhesion",7963,290
"4566","Fetal Fibroblasts",TRUE,1.53974717586353e-09,103,36,10,0.277777777777778,0.0970873786407767,"KEGG:04974","KEGG","Protein digestion and absorption",7963,379
"4567","Fetal Fibroblasts",TRUE,8.93611573688493e-06,88,218,14,0.0642201834862385,0.159090909090909,"KEGG:04512","KEGG","ECM-receptor interaction",7963,291
"4568","Fetal Fibroblasts",TRUE,2.99673516314615e-05,128,5,4,0.8,0.03125,"KEGG:04926","KEGG","Relaxin signaling pathway",7963,358
"4569","Fetal Fibroblasts",TRUE,0.000626669405475735,205,150,15,0.1,0.0731707317073171,"KEGG:05205","KEGG","Proteoglycans in cancer",7963,429
"4570","Fetal Fibroblasts",TRUE,0.000888665848965367,135,18,5,0.277777777777778,0.037037037037037,"KEGG:04270","KEGG","Vascular smooth muscle contraction",7963,275
"4571","Fetal Fibroblasts",TRUE,0.00127004448863474,100,146,10,0.0684931506849315,0.1,"KEGG:04933","KEGG","AGE-RAGE signaling pathway in diabetic complications",7963,365
"4572","Fetal Fibroblasts",TRUE,0.0018520186060539,101,5,3,0.6,0.0297029702970297,"KEGG:05146","KEGG","Amoebiasis",7963,411
"4573","Fetal Fibroblasts",TRUE,0.00343142660617916,124,5,3,0.6,0.0241935483870968,"KEGG:04611","KEGG","Platelet activation",7963,298
"4574","Fetal Fibroblasts",TRUE,0.0341324925033564,114,302,13,0.043046357615894,0.114035087719298,"KEGG:04670","KEGG","Leukocyte transendothelial migration",7963,319
"4575","Fetal Fibroblasts",TRUE,3.38638884366889e-06,1442,439,82,0.186788154897494,0.0568654646324549,"MIRNA:hsa-miR-124-3p","MIRNA","hsa-miR-124-3p",14834,90
"4576","Fetal Fibroblasts",TRUE,3.48524988701254e-06,260,255,21,0.0823529411764706,0.0807692307692308,"MIRNA:hsa-miR-29b-3p","MIRNA","hsa-miR-29b-3p",14834,489
"4577","Fetal Fibroblasts",TRUE,3.75611427748765e-05,253,32,8,0.25,0.0316205533596838,"MIRNA:hsa-miR-29c-3p","MIRNA","hsa-miR-29c-3p",14834,490
"4578","Fetal Fibroblasts",TRUE,0.000953624181652298,264,32,7,0.21875,0.0265151515151515,"MIRNA:hsa-miR-29a-3p","MIRNA","hsa-miR-29a-3p",14834,485
"4579","Fetal Fibroblasts",TRUE,0.00276885679568426,185,52,7,0.134615384615385,0.0378378378378378,"MIRNA:hsa-miR-767-5p","MIRNA","hsa-miR-767-5p",14834,2463
"4580","Fetal Fibroblasts",TRUE,1.58820440656119e-26,298,434,64,0.147465437788018,0.214765100671141,"REAC:R-HSA-1474244","REAC","Extracellular matrix organization",10627,796
"4581","Fetal Fibroblasts",TRUE,2.35905802389576e-16,75,69,15,0.217391304347826,0.2,"REAC:R-HSA-3000178","REAC","ECM proteoglycans",10627,729
"4582","Fetal Fibroblasts",TRUE,1.43946287341348e-14,67,100,15,0.15,0.223880597014925,"REAC:R-HSA-1650814","REAC","Collagen biosynthesis and modifying enzymes",10627,348
"4583","Fetal Fibroblasts",TRUE,3.80133510820872e-14,44,100,13,0.13,0.295454545454545,"REAC:R-HSA-8948216","REAC","Collagen chain trimerization",10627,349
"4584","Fetal Fibroblasts",TRUE,2.48930780164963e-13,64,100,14,0.14,0.21875,"REAC:R-HSA-1442490","REAC","Collagen degradation",10627,350
"4585","Fetal Fibroblasts",TRUE,7.29227030033437e-13,84,150,17,0.113333333333333,0.202380952380952,"REAC:R-HSA-216083","REAC","Integrin cell surface interactions",10627,1090
"4586","Fetal Fibroblasts",TRUE,8.20830059637565e-13,89,451,26,0.057649667405765,0.292134831460674,"REAC:R-HSA-1474290","REAC","Collagen formation",10627,351
"4587","Fetal Fibroblasts",TRUE,1.55973953588739e-12,60,36,10,0.277777777777778,0.166666666666667,"REAC:R-HSA-2022090","REAC","Assembly of collagen fibrils and other multimeric structures",10627,166
"4588","Fetal Fibroblasts",TRUE,6.87881570790163e-12,140,102,17,0.166666666666667,0.121428571428571,"REAC:R-HSA-1474228","REAC","Degradation of the extracellular matrix",10627,659
"4589","Fetal Fibroblasts",TRUE,2.37408110991907e-11,38,246,14,0.0569105691056911,0.368421052631579,"REAC:R-HSA-445355","REAC","Smooth Muscle Contraction",10627,2046
"4590","Fetal Fibroblasts",TRUE,1.40935775143243e-10,58,418,19,0.0454545454545455,0.327586206896552,"REAC:R-HSA-3000171","REAC","Non-integrin membrane-ECM interactions",10627,1433
"4591","Fetal Fibroblasts",TRUE,9.36549095169332e-10,44,271,14,0.0516605166051661,0.318181818181818,"REAC:R-HSA-1566948","REAC","Elastic fibre formation",10627,752
"4592","Fetal Fibroblasts",TRUE,1.37060587964403e-09,37,271,13,0.0479704797047971,0.351351351351351,"REAC:R-HSA-2129379","REAC","Molecules associated with elastic fibres",10627,1331
"4593","Fetal Fibroblasts",TRUE,1.81745330560473e-09,124,400,25,0.0625,0.201612903225806,"REAC:R-HSA-381426","REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",10627,1765
"4594","Fetal Fibroblasts",TRUE,1.96466442394727e-08,26,218,10,0.0458715596330275,0.384615384615385,"REAC:R-HSA-3000170","REAC","Syndecan interactions",10627,2072
"4595","Fetal Fibroblasts",TRUE,2.23629471564669e-08,42,58,8,0.137931034482759,0.19047619047619,"REAC:R-HSA-419037","REAC","NCAM1 interactions",10627,1353
"4596","Fetal Fibroblasts",TRUE,6.01863651764985e-08,41,102,9,0.0882352941176471,0.219512195121951,"REAC:R-HSA-3560782","REAC","Diseases associated with glycosaminoglycan metabolism",10627,680
"4597","Fetal Fibroblasts",TRUE,1.03765918251787e-07,30,388,12,0.0309278350515464,0.4,"REAC:R-HSA-8874081","REAC","MET activates PTK2 signaling",10627,1223
"4598","Fetal Fibroblasts",TRUE,1.68270717651829e-07,107,400,21,0.0525,0.196261682242991,"REAC:R-HSA-8957275","REAC","Post-translational protein phosphorylation",10627,1598
"4599","Fetal Fibroblasts",TRUE,1.87447093150311e-07,54,58,8,0.137931034482759,0.148148148148148,"REAC:R-HSA-186797","REAC","Signaling by PDGF",10627,2007
"4600","Fetal Fibroblasts",TRUE,3.80523388503345e-07,59,36,7,0.194444444444444,0.11864406779661,"REAC:R-HSA-375165","REAC","NCAM signaling for neurite out-growth",10627,1352
"4601","Fetal Fibroblasts",TRUE,5.76303721581012e-07,18,31,5,0.161290322580645,0.277777777777778,"REAC:R-HSA-2243919","REAC","Crosslinking of collagen fibrils",10627,380
"4602","Fetal Fibroblasts",TRUE,7.42415032394973e-07,125,202,16,0.0792079207920792,0.128,"REAC:R-HSA-114608","REAC","Platelet degranulation ",10627,1585
"4603","Fetal Fibroblasts",TRUE,7.80530646765241e-07,19,31,5,0.161290322580645,0.263157894736842,"REAC:R-HSA-3000480","REAC","Scavenging by Class A Receptors",10627,1918
"4604","Fetal Fibroblasts",TRUE,1.23045413911594e-06,30,281,10,0.0355871886120996,0.333333333333333,"REAC:R-HSA-3000157","REAC","Laminin interactions",10627,1172
"4605","Fetal Fibroblasts",TRUE,1.33176271560044e-06,130,202,16,0.0792079207920792,0.123076923076923,"REAC:R-HSA-76005","REAC","Response to elevated platelet cytosolic Ca2+",10627,1846
"4606","Fetal Fibroblasts",TRUE,2.05021492899486e-06,18,263,8,0.0304182509505703,0.444444444444444,"REAC:R-HSA-446353","REAC","Cell-extracellular matrix interactions",10627,306
"4607","Fetal Fibroblasts",TRUE,4.81145857561582e-06,40,388,12,0.0309278350515464,0.3,"REAC:R-HSA-8875878","REAC","MET promotes cell motility",10627,1229
"4608","Fetal Fibroblasts",TRUE,3.62739126441249e-05,15,31,4,0.129032258064516,0.266666666666667,"REAC:R-HSA-2214320","REAC","Anchoring fibril formation",10627,137
"4609","Fetal Fibroblasts",TRUE,5.31029119863246e-05,204,22,7,0.318181818181818,0.0343137254901961,"REAC:R-HSA-397014","REAC","Muscle contraction",10627,1337
"4610","Fetal Fibroblasts",TRUE,5.92027201126539e-05,258,206,20,0.0970873786407767,0.0775193798449612,"REAC:R-HSA-76002","REAC","Platelet activation, signaling and aggregation",10627,1583
"4611","Fetal Fibroblasts",TRUE,0.000108479511602805,8,83,4,0.0481927710843374,0.5,"REAC:R-HSA-3656244","REAC","Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)",10627,453
"4612","Fetal Fibroblasts",TRUE,0.000108479511602805,8,83,4,0.0481927710843374,0.5,"REAC:R-HSA-3656225","REAC","Defective CHST6 causes MCDC1",10627,467
"4613","Fetal Fibroblasts",TRUE,0.000108479511602805,8,83,4,0.0481927710843374,0.5,"REAC:R-HSA-3656243","REAC","Defective ST3GAL3 causes MCT12 and EIEE15",10627,630
"4614","Fetal Fibroblasts",TRUE,0.000115250480118848,140,138,12,0.0869565217391304,0.0857142857142857,"REAC:R-HSA-3781865","REAC","Diseases of glycosylation",10627,692
"4615","Fetal Fibroblasts",TRUE,0.000138976861013784,97,31,6,0.193548387096774,0.0618556701030928,"REAC:R-HSA-2173782","REAC","Binding and Uptake of Ligands by Scavenger Receptors",10627,205
"4616","Fetal Fibroblasts",TRUE,0.000159242104567722,486,36,11,0.305555555555556,0.0226337448559671,"REAC:R-HSA-9006934","REAC","Signaling by Receptor Tyrosine Kinases",10627,2015
"4617","Fetal Fibroblasts",TRUE,0.000446843761895483,11,2,2,1,0.181818181818182,"REAC:R-HSA-430116","REAC","GP1b-IX-V activation signalling",10627,908
"4618","Fetal Fibroblasts",TRUE,0.000468177158091515,20,102,5,0.0490196078431373,0.25,"REAC:R-HSA-4420332","REAC","Defective B3GALT6 causes EDSP2 and SEMDJL1",10627,450
"4619","Fetal Fibroblasts",TRUE,0.000468177158091515,20,102,5,0.0490196078431373,0.25,"REAC:R-HSA-3560783","REAC","Defective B4GALT7 causes EDS, progeroid type",10627,455
"4620","Fetal Fibroblasts",TRUE,0.000468177158091515,20,102,5,0.0490196078431373,0.25,"REAC:R-HSA-3560801","REAC","Defective B3GAT3 causes JDSSDHD",10627,452
"4621","Fetal Fibroblasts",TRUE,0.000853065363618652,15,2,2,1,0.133333333333333,"REAC:R-HSA-75892","REAC","Platelet Adhesion to exposed collagen",10627,1581
"4622","Fetal Fibroblasts",TRUE,0.00107550318709318,13,83,4,0.0481927710843374,0.307692307692308,"REAC:R-HSA-2022857","REAC","Keratan sulfate degradation",10627,1157
"4623","Fetal Fibroblasts",TRUE,0.00118140371394871,123,102,9,0.0882352941176471,0.0731707317073171,"REAC:R-HSA-1630316","REAC","Glycosaminoglycan metabolism",10627,963
"4624","Fetal Fibroblasts",TRUE,0.00137450431221452,21,219,6,0.0273972602739726,0.285714285714286,"REAC:R-HSA-5627123","REAC","RHO GTPases activate PAKs",10627,1669
"4625","Fetal Fibroblasts",TRUE,0.00159607566440229,76,5,3,0.6,0.0394736842105263,"REAC:R-HSA-6806834","REAC","Signaling by MET",10627,1986
"4626","Fetal Fibroblasts",TRUE,0.00189759831461079,26,102,5,0.0490196078431373,0.192307692307692,"REAC:R-HSA-1971475","REAC","A tetrasaccharide linker sequence is required for GAG synthesis",10627,3
"4627","Fetal Fibroblasts",TRUE,0.00483403706050569,35,2,2,1,0.0571428571428571,"REAC:R-HSA-114604","REAC","GPVI-mediated activation cascade",10627,911
"4628","Fetal Fibroblasts",TRUE,0.00571147572022773,38,2,2,1,0.0526315789473684,"REAC:R-HSA-76009","REAC","Platelet Aggregation (Plug Formation)",10627,1582
"4629","Fetal Fibroblasts",TRUE,0.0133347758639111,91,338,12,0.0355029585798817,0.131868131868132,"REAC:R-HSA-446728","REAC","Cell junction organization",10627,300
"4630","Fetal Fibroblasts",TRUE,0.0217399586136622,181,5,3,0.6,0.0165745856353591,"REAC:R-HSA-198933","REAC","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",10627,1051
"4631","Fetal Fibroblasts",TRUE,0.0241308562158713,36,22,3,0.136363636363636,0.0833333333333333,"REAC:R-HSA-390522","REAC","Striated Muscle Contraction",10627,2061
"4632","Fetal Fibroblasts",TRUE,0.0281686480691142,28,83,4,0.0481927710843374,0.142857142857143,"REAC:R-HSA-2022854","REAC","Keratan sulfate biosynthesis",10627,1156
"4633","Fetal Fibroblasts",TRUE,0.0327467134046547,242,138,12,0.0869565217391304,0.0495867768595041,"REAC:R-HSA-5668914","REAC","Diseases of metabolism",10627,694
"4634","Fetal Fibroblasts",TRUE,0.0349208736115455,549,63,12,0.19047619047619,0.0218579234972678,"REAC:R-HSA-422475","REAC","Axon guidance",10627,180
"4635","Fetal Fibroblasts",TRUE,0.0461833892903844,49,102,5,0.0490196078431373,0.102040816326531,"REAC:R-HSA-1793185","REAC","Chondroitin sulfate/dermatan sulfate metabolism",10627,325
"4636","Fetal Fibroblasts",TRUE,9.93361261510857e-08,5879,442,195,0.441176470588235,0.0331689062765776,"TF:M10107","TF","Factor: DB1; motif: GGRRRRGRRGGAGGGGGNGRRR",19937,1138
"4637","Fetal Fibroblasts",TRUE,9.41856945491296e-07,5644,437,184,0.421052631578947,0.0326009922041106,"TF:M00470_1","TF","Factor: AP-2gamma; motif: GCCYNNGGS; match class: 1",19937,137
"4638","Fetal Fibroblasts",TRUE,2.07219538328777e-06,7604,417,220,0.52757793764988,0.0289321409784324,"TF:M01100","TF","Factor: LRF; motif: GGGGKYNNB",19937,4600
"4639","Fetal Fibroblasts",TRUE,1.62437073095403e-05,8228,444,243,0.547297297297297,0.0295333009236753,"TF:M07040_1","TF","Factor: GKLF; motif: NNRRGRRNGNSNNN; match class: 1",19937,3027
"4640","Fetal Fibroblasts",TRUE,2.06283219532942e-05,8448,451,251,0.556541019955654,0.0297111742424242,"TF:M10026","TF","Factor: PATZ; motif: GGGGNGGGGGMKGGRRNGGNRN",19937,6036
"4641","Fetal Fibroblasts",TRUE,2.75375931590219e-05,9634,443,273,0.616252821670429,0.0283371392983185,"TF:M09984","TF","Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG",19937,4784
"4642","Fetal Fibroblasts",TRUE,5.53627909179223e-05,5884,451,188,0.416851441241685,0.0319510537049626,"TF:M12313","TF","Factor: ZNF460; motif: NNACNCCCCCCNN",19937,9848
"4643","Fetal Fibroblasts",TRUE,6.65744727873604e-05,2687,442,102,0.230769230769231,0.0379605508001489,"TF:M10107_1","TF","Factor: DB1; motif: GGRRRRGRRGGAGGGGGNGRRR; match class: 1",19937,1139
"4644","Fetal Fibroblasts",TRUE,7.71895514212834e-05,5652,146,73,0.5,0.0129157820240623,"TF:M12354_1","TF","Factor: ZNF37A; motif: CCYYGGCTCCNTSCCMN; match class: 1",19937,9617
"4645","Fetal Fibroblasts",TRUE,7.91392820453525e-05,2781,451,106,0.235033259423503,0.0381157856886012,"TF:M01100_1","TF","Factor: LRF; motif: GGGGKYNNB; match class: 1",19937,4601
"4646","Fetal Fibroblasts",TRUE,8.14570094193181e-05,8093,444,237,0.533783783783784,0.029284566909675,"TF:M12160_1","TF","Factor: KLF15; motif: RCCMCRCCCMCN; match class: 1",19937,4363
"4647","Fetal Fibroblasts",TRUE,0.000125535184974594,6941,443,209,0.471783295711061,0.0301109350237718,"TF:M10529","TF","Factor: Sp1; motif: RGGGMGGRGSNGGGG",19937,7498
"4648","Fetal Fibroblasts",TRUE,0.000132730334794687,9334,442,263,0.595022624434389,0.0281765588172273,"TF:M10432","TF","Factor: MAZ; motif: GGGMGGGGS",19937,4786
"4649","Fetal Fibroblasts",TRUE,0.000140768533907681,9413,203,134,0.660098522167488,0.014235631573356,"TF:M00649","TF","Factor: MAZ; motif: GGGGAGGG",19937,4790
"4650","Fetal Fibroblasts",TRUE,0.000188415434540824,5654,436,175,0.401376146788991,0.0309515387336399,"TF:M01104_1","TF","Factor: MOVO-B; motif: GNGGGGG; match class: 1",19937,5007
"4651","Fetal Fibroblasts",TRUE,0.000209582994211486,259,263,17,0.064638783269962,0.0656370656370656,"TF:M01007","TF","Factor: SRF; motif: CNKNKCCTTATWTGGNNNN",19937,7702
"4652","Fetal Fibroblasts",TRUE,0.000210404310044573,10654,444,292,0.657657657657658,0.0274075464614229,"TF:M07289_1","TF","Factor: GKLF; motif: NNNRGGNGNGGSN; match class: 1",19937,3029
"4653","Fetal Fibroblasts",TRUE,0.000283092264042906,4118,419,132,0.315035799522673,0.0320543953375425,"TF:M07261_1","TF","Factor: LKLF; motif: GGGGTGGKSN; match class: 1",19937,4573
"4654","Fetal Fibroblasts",TRUE,0.000313759858542019,4848,272,105,0.386029411764706,0.0216584158415842,"TF:M10056","TF","Factor: DRRS; motif: GNNGGGWGGG",19937,1328
"4655","Fetal Fibroblasts",TRUE,0.000339768049536264,9482,415,250,0.602409638554217,0.0263657456232862,"TF:M00470","TF","Factor: AP-2gamma; motif: GCCYNNGGS",19937,136
"4656","Fetal Fibroblasts",TRUE,0.000360331584188739,1891,236,49,0.207627118644068,0.0259122157588577,"TF:M03553","TF","Factor: KLF3; motif: CCMCACCCNG",19937,4388
"4657","Fetal Fibroblasts",TRUE,0.000496956842646886,5603,442,174,0.393665158371041,0.0310547920756737,"TF:M09984_1","TF","Factor: MAZ; motif: GGGGGAGGGGGNGRGRRRGNRG; match class: 1",19937,4785
"4658","Fetal Fibroblasts",TRUE,0.000512891834331908,8776,442,248,0.561085972850679,0.0282588878760255,"TF:M10112","TF","Factor: Miz-1; motif: NNRGGWGGGGGAGGGGMRR",19937,4976
"4659","Fetal Fibroblasts",TRUE,0.000536281421029576,7358,203,111,0.54679802955665,0.0150856210926882,"TF:M01175","TF","Factor: CKROX; motif: SCCCTCCCC",19937,808
"4660","Fetal Fibroblasts",TRUE,0.000563347309638232,1707,139,32,0.23021582733813,0.0187463386057411,"TF:M10002_1","TF","Factor: NF-1C; motif: NYTGGCNNYNNGCCARN; match class: 1",19937,5309
"4661","Fetal Fibroblasts",TRUE,0.000798007555867364,3406,69,30,0.434782608695652,0.00880798590722255,"TF:M08888_1","TF","Factor: MAFB; motif: NTCAGCN; match class: 1",19937,4673
